county,precinct,office,district,party,candidate,votes
Adams,WEST BLUE/HIGHLAND,President,,Republican,Donald J. Trump,251
Adams,VERONA,President,,Republican,Donald J. Trump,102
Adams,KENESAW,President,,Republican,Donald J. Trump,450
Adams,JUNIATA,President,,Republican,Donald J. Trump,327
Adams,DENVER,President,,Republican,Donald J. Trump,413
Adams,BLAINE,President,,Republican,Donald J. Trump,50
Adams,PAULINE,President,,Republican,Donald J. Trump,114
Adams,AYR,President,,Republican,Donald J. Trump,228
Adams,ROSELAND,President,,Republican,Donald J. Trump,186
Adams,HOLSTEIN,President,,Republican,Donald J. Trump,133
Adams,1A,President,,Republican,Donald J. Trump,413
Adams,1B,President,,Republican,Donald J. Trump,318
Adams,1C,President,,Republican,Donald J. Trump,265
Adams,2A,President,,Republican,Donald J. Trump,178
Adams,2B,President,,Republican,Donald J. Trump,373
Adams,2C,President,,Republican,Donald J. Trump,319
Adams,2D,President,,Republican,Donald J. Trump,501
Adams,2E,President,,Republican,Donald J. Trump,371
Adams,3A,President,,Republican,Donald J. Trump,310
Adams,3B,President,,Republican,Donald J. Trump,272
Adams,3C,President,,Republican,Donald J. Trump,350
Adams,3D,President,,Republican,Donald J. Trump,68
Adams,3E,President,,Republican,Donald J. Trump,601
Adams,4A,President,,Republican,Donald J. Trump,241
Adams,4B,President,,Republican,Donald J. Trump,246
Adams,4C,President,,Republican,Donald J. Trump,142
Adams,4D,President,,Republican,Donald J. Trump,483
Adams,4E,President,,Republican,Donald J. Trump,107
Adams,EARLY VOTERS,President,,Republican,Donald J. Trump,1390
Adams,PROVISIONAL,President,,Republican,Donald J. Trump,82
Adams,TOTAL,President,,Republican,Donald J. Trump,9284
Adams,WEST BLUE/HIGHLAND,President,,Democratic,Hillary Clinton,29
Adams,VERONA,President,,Democratic,Hillary Clinton,15
Adams,KENESAW,President,,Democratic,Hillary Clinton,47
Adams,JUNIATA,President,,Democratic,Hillary Clinton,54
Adams,DENVER,President,,Democratic,Hillary Clinton,78
Adams,BLAINE,President,,Democratic,Hillary Clinton,3
Adams,PAULINE,President,,Democratic,Hillary Clinton,18
Adams,AYR,President,,Democratic,Hillary Clinton,32
Adams,ROSELAND,President,,Democratic,Hillary Clinton,14
Adams,HOLSTEIN,President,,Democratic,Hillary Clinton,19
Adams,1A,President,,Democratic,Hillary Clinton,137
Adams,1B,President,,Democratic,Hillary Clinton,111
Adams,1C,President,,Democratic,Hillary Clinton,143
Adams,2A,President,,Democratic,Hillary Clinton,41
Adams,2B,President,,Democratic,Hillary Clinton,127
Adams,2C,President,,Democratic,Hillary Clinton,107
Adams,2D,President,,Democratic,Hillary Clinton,180
Adams,2E,President,,Democratic,Hillary Clinton,128
Adams,3A,President,,Democratic,Hillary Clinton,145
Adams,3B,President,,Democratic,Hillary Clinton,161
Adams,3C,President,,Democratic,Hillary Clinton,148
Adams,3D,President,,Democratic,Hillary Clinton,32
Adams,3E,President,,Democratic,Hillary Clinton,178
Adams,4A,President,,Democratic,Hillary Clinton,139
Adams,4B,President,,Democratic,Hillary Clinton,135
Adams,4C,President,,Democratic,Hillary Clinton,86
Adams,4D,President,,Democratic,Hillary Clinton,188
Adams,4E,President,,Democratic,Hillary Clinton,26
Adams,EARLY VOTERS,President,,Democratic,Hillary Clinton,751
Adams,PROVISIONAL,President,,Democratic,Hillary Clinton,30
Adams,TOTAL,President,,Democratic,Hillary Clinton,3302
Adams,WEST BLUE/HIGHLAND,President,,Libertarian,Gary Johnson,4
Adams,VERONA,President,,Libertarian,Gary Johnson,4
Adams,KENESAW,President,,Libertarian,Gary Johnson,20
Adams,JUNIATA,President,,Libertarian,Gary Johnson,15
Adams,DENVER,President,,Libertarian,Gary Johnson,20
Adams,BLAINE,President,,Libertarian,Gary Johnson,2
Adams,PAULINE,President,,Libertarian,Gary Johnson,9
Adams,AYR,President,,Libertarian,Gary Johnson,9
Adams,ROSELAND,President,,Libertarian,Gary Johnson,6
Adams,HOLSTEIN,President,,Libertarian,Gary Johnson,6
Adams,1A,President,,Libertarian,Gary Johnson,45
Adams,1B,President,,Libertarian,Gary Johnson,27
Adams,1C,President,,Libertarian,Gary Johnson,18
